county_code,pop_total,pop_density,year
360830,496154,228.0865,2019
710001,2731462,922.4552,2019
460205,93105,267.904,2019
320382,1536264,736.78,2019
460204,257072,272.5887,2019
460203,277849,760.6703,2019
130727,269841,145.8385,2019
460202,70729,282.9876,2019
320381,943645,590.0486,2019
130728,220526,129.9143,2019
511321,972836,439.1976,2019
533103,407294,140.4006,2019
533102,187347,197.7235,2019
511324,973426,543.9847,2019
130732,248788,47.3046,2019
450881,1550241,380.7751,2019
511325,520705,470.583,2019
511322,777866,476.161,2019
130730,364595,206.6811,2019
511323,596746,445.6791,2019
130731,346637,124.322,2019
710007,547743,302.8841,2019
152528,30189,5.8813,2019
450406,282191,287.3352,2019
330182,445319,192.3567,2019
710006,501808,257.0615,2019
152527,117901,34.3846,2019
450405,193764,521.5547,2019
710005,275380,4486.5937,2019
152526,90938,4.0479,2019
360829,402601,144.0806,2019
431322,1152558,318.3177,2019
710004,363676,2707.5825,2019
152525,99788,2.1903,2019
431321,798520,501.0656,2019
152524,66149,2.9451,2019
360827,559791,177.6789,2019
152523,35579,1.0389,2019
360828,315090,154.6124,2019
710009,2686413,9946.5602,2019
152522,46092,1.6767,2019
360825,446230,164.7113,2019
710008,499593,121.7225,2019
450403,319820,721.1624,2019
360826,519950,208.1845,2019
310107,1304131,23913.748,2019
310109,875085,36394.671,2019
331022,352548,342.2347,2019
469029,149851,130.1574,2019
629700,42528,20.9997,2019
331023,398439,278.0976,2019
469028,331981,302.7529,2019
331024,357038,178.5168,2019
469027,476937,172.5044,2019
310101,780381,37732.4967,2019
310104,1111225,20772.4962,2019
310105,720107,18853.5676,2019
310106,1091567,29631.9207,2019
411729,877515,613.9242,2019
429006,1466797,561.7467,2019
429005,982493,490.5096,2019
411726,720195,306.764,2019
429004,1227811,487.9971,2019
411725,369485,229.772,2019
411728,445145,426.6946,2019
411727,750275,499.7434,2019
411722,1122860,741.8882,2019
469026,234542,147.1473,2019
411721,739633,672.1551,2019
469025,176901,83.634,2019
411724,671151,353.6664,2019
469024,443971,339.2444,2019
520281,1080393,267.3382,2019
411723,785565,614.1352,2019
469023,481934,233.6491,2019
469022,264674,216.104,2019
469021,312025,261.8275,2019
422828,209194,72.433,2019
310118,1172965,1750.902,2019
422825,322485,117.4543,2019
422826,315581,123.614,2019
422827,252540,187.7791,2019
310110,1364112,22815.6675,2019
130708,221528,191.2852,2019
422822,429441,160.331,2019
310112,2504189,6654.5267,2019
130705,574733,284.9961,2019
422823,438380,130.8764,2019
310113,2011568,6634.0917,2019
130706,65973,209.3193,2019
310114,1599346,3507.8943,2019
310115,5251925,3514.1659,2019
310116,769935,1280.1795,2019
130709,108175,46.3475,2019
310117,1656220,2750.6717,2019
533124,190781,101.8742,2019
533123,317689,73.8577,2019
533122,160185,140.5133,2019
450422,870074,220.6052,2019
450421,331960,119.5751,2019
441581,1415092,672.8649,2019
152502,252067,17.0483,2019
431302,671040,1064.2718,2019
152501,86919,21.6345,2019
450423,201294,157.1681,2019
360803,208793,227.9842,2019
469030,181399,67.1325,2019
360823,192961,149.1654,2019
360824,342208,274.1864,2019
140521,220513,83.0114,2019
360821,490241,231.3956,2019
140522,403682,209.9206,2019
360822,518922,206.664,2019
140524,247129,146.8696,2019
140525,505149,248.6481,2019
652922,251568,17.5946,2019
652924,286605,8.997,2019
652925,174693,30.0018,2019
652926,238663,15.0146,2019
652927,204423,22.6381,2019
652928,245825,18.873,2019
652929,46486,5.2177,2019
370611,736340,793.0159,2019
370612,482170,320.4903,2019
130722,334718,79.8485,2019
370613,339879,1036.0352,2019
370614,497660,424.026,2019
130725,157781,60.1898,2019
130726,468645,146.5253,2019
130723,213465,63.5461,2019
310120,1119578,1562.6241,2019
130724,181140,50.3586,2019
411702,1041088,771.0766,2019
420626,264675,82.2333,2019
420625,546580,214.5735,2019
420624,559378,145.1381,2019
440233,216111,110.2304,2019
422802,685344,148.304,2019
440232,185085,80.5426,2019
500229,202465,60.9821,2019
422801,783087,197.0106,2019
150782,367160,13.2089,2019
150781,166220,340.4798,2019
620921,153436,9.4494,2019
620922,149914,6.3596,2019
410823,750163,936.9071,2019
370685,589516,412.0768,2019
370686,493607,275.0508,2019
370202,442442,17068.0706,2019
410825,437890,910.4869,2019
370687,660021,354.7393,2019
370203,1055815,16053.4678,2019
232721,151367,4.7019,2019
232722,96688,6.8841,2019
370681,710943,786.1698,2019
410822,450724,1056.7725,2019
150303,105966,109.5055,2019
370682,915255,531.0255,2019
410821,321432,519.8958,2019
150304,138843,672.3316,2019
370683,918633,485.8489,2019
620923,21666,0.3924,2019
620924,10973,0.3759,2019
150785,115435,5.767,2019
150302,300037,616.6974,2019
150784,79771,2.7636,2019
150783,381876,22.7818,2019
440224,213921,97.1805,2019
360403,375453,6645.6312,2019
440222,216254,101.5466,2019
360404,358817,390.9295,2019
220322,740178,209.8339,2019
230129,251149,81.2146,2019
140502,496789,3484.4856,2019
360402,288238,740.5424,2019
230128,218044,38.4981,2019
230127,289111,91.1478,2019
220323,492449,195.3097,2019
230126,617199,196.5854,2019
360881,169200,119.2323,2019
230125,573648,149.1174,2019
230124,212145,71.2197,2019
230123,404730,87.8595,2019
350602,561731,2164.966,2019
440229,346319,159.5489,2019
350603,183614,1532.3952,2019
350604,895253,710.9128,2019
350605,214760,238.5349,2019
140981,514795,201.9256,2019
371525,797665,687.7258,2019
430426,1007510,539.4886,2019
371524,364269,502.2463,2019
451302,959206,217.7216,2019
371526,494449,520.3997,2019
371521,791790,785.1682,2019
640522,421862,84.6234,2019
130703,336497,1614.8758,2019
640521,329409,97.7649,2019
210522,332159,93.9024,2019
210521,308176,92.229,2019
371522,995416,719.0872,2019
130702,412872,1011.3398,2019
340803,310542,1615.6274,2019
430422,994601,380.1894,2019
430421,1132204,441.8802,2019
430424,650768,337.5169,2019
340802,248471,1213.1898,2019
430423,394828,423.7113,2019
420602,501348,754.1572,2019
420607,942857,374.5638,2019
420606,852939,1742.8823,2019
230113,862810,273.9921,2019
230112,619999,253.1797,2019
230111,798374,365.6606,2019
230110,935345,2740.028,2019
511781,428737,105.3689,2019
511302,800140,1477.0106,2019
511303,565706,696.1512,2019
410802,288174,4211.4708,2019
310151,715081,420.7857,2019
410804,145404,1210.3493,2019
511304,566191,484.5747,2019
410803,114318,896.0009,2019
620902,445709,132.932,2019
430412,61552,341.6129,2019
440203,314383,465.8073,2019
230109,250746,331.4421,2019
220781,747759,174.3963,2019
230108,192656,1974.431,2019
220302,194462,1092.6187,2019
230104,958068,1565.7543,2019
230103,1427969,8396.9221,2019
220303,526885,566.0392,2019
230102,943761,2042.5721,2019
321282,707617,1077.3922,2019
321283,1125117,963.2322,2019
321281,1295871,541.0293,2019
440205,322400,198.6257,2019
440204,390168,683.739,2019
451322,299943,156.3135,2019
371503,542099,540.6974,2019
451321,326197,129.267,2019
371502,1279544,886.1155,2019
451324,127503,51.6483,2019
430406,239378,2857.4997,2019
451323,368698,216.1536,2019
430405,349182,1619.2842,2019
430408,316216,2848.9647,2019
430407,245338,2377.4058,2019
640502,455499,84.2826,2019
331083,618062,1417.3814,2019
210505,70650,114.6105,2019
210504,392490,950.6637,2019
410811,315316,1355.4937,2019
210503,266814,851.0364,2019
210502,409837,2298.0052,2019
331081,1353582,1404.2087,2019
331082,1100916,501.4203,2019
431281,496004,217.005,2019
330225,496904,415.8064,2019
632823,39082,1.5264,2019
632822,75541,1.6686,2019
632821,37947,3.0975,2019
330226,655951,382.3529,2019
450802,604294,550.837,2019
450804,425970,314.7828,2019
450803,535761,489.0192,2019
411681,1039773,961.7572,2019
330211,443066,1811.7129,2019
530927,187509,75.7128,2019
330212,1109335,1390.891,2019
330213,513786,408.8831,2019
530925,184137,85.2363,2019
530926,319199,85.4141,2019
530923,384198,119.2789,2019
530924,179453,70.5684,2019
530921,478132,143.877,2019
530922,468173,127.8547,2019
421003,596013,571.9476,2019
421002,628490,1215.044,2019
320412,1445816,1352.3795,2019
320413,581263,594.6237,2019
320411,731736,1435.3096,2019
411203,356634,220.9891,2019
411202,342334,1703.6892,2019
632802,81477,2.9347,2019
632801,224430,1.8823,2019
632803,34768,0.6954,2019
620821,306535,210.1003,2019
620822,191603,96.6488,2019
620823,105571,124.9581,2019
410329,776323,733.2976,2019
410328,441907,191.8608,2019
410325,528708,175.7489,2019
500240,428259,142.2862,2019
410324,355615,143.6788,2019
232701,86675,4.7034,2019
410327,595780,368.0268,2019
410326,426150,321.5851,2019
620825,402090,267.8448,2019
500243,567307,145.4523,2019
410323,493212,425.3323,2019
620826,446077,202.9488,2019
500242,606732,117.7187,2019
450821,1183169,395.7657,2019
500241,527552,214.6543,2019
500237,515179,173.3204,2019
500236,858774,210.3522,2019
500235,945462,260.2793,2019
150826,277675,158.8801,2019
150825,71431,2.9097,2019
150824,141341,6.1899,2019
500238,444582,109.6958,2019
640423,171315,172.0424,2019
640422,368757,117.9124,2019
640425,205690,80.7082,2019
640424,105603,91.8956,2019
500233,790743,361.0821,2019
500231,735372,483.7353,2019
500230,667471,230.5629,2019
630202,271380,109.7663,2019
410781,507639,592.9146,2019
420107,543834,6087.4213,2019
630203,107129,145.9002,2019
420102,959189,11833.3652,2019
620881,196401,163.335,2019
420583,522164,380.3632,2019
420106,1267077,13227.563,2019
420105,611539,5371.6893,2019
420104,841143,20784.9587,2019
420103,728129,24563.1242,2019
620402,309032,229.4208,2019
620403,205041,102.2794,2019
370724,863438,471.7158,2019
410307,506037,761.699,2019
420582,499598,232.2897,2019
420581,399106,294.6202,2019
321311,657649,553.7386,2019
410308,523403,645.3745,2019
410303,372263,7252.4646,2019
150823,306639,40.985,2019
410302,189724,3641.3499,2019
150822,120926,32.866,2019
410305,688574,4808.4919,2019
150821,271191,108.1555,2019
410304,206208,6479.7128,2019
410783,814507,789.2289,2019
410782,774491,457.1617,2019
360902,1089758,428.7725,2019
331102,468238,313.1798,2019
360922,489921,283.2323,2019
360923,351448,260.7824,2019
360921,319710,193.7193,2019
430381,837214,425.7469,2019
230524,155941,23.6083,2019
230523,434268,43.4717,2019
431230,214028,95.8769,2019
150802,549836,235.7198,2019
230522,95005,56.3877,2019
430382,90964,370.5586,2019
420113,118251,407.8847,2019
220722,667645,116.3473,2019
230521,294547,132.85,2019
420112,446114,917.3952,2019
220721,666621,111.1648,2019
420111,1405740,2716.6473,2019
220723,313696,89.0309,2019
420117,881359,595.9377,2019
370703,470744,377.2902,2019
420116,911142,405.0839,2019
370704,533263,597.1544,2019
420115,829203,411.5413,2019
370705,700362,3713.3614,2019
420114,646227,590.5459,2019
321302,836153,864.9048,2019
210922,379705,104.7934,2019
210921,698424,111.9238,2019
410311,763472,1455.3679,2019
320481,784674,513.9977,2019
810110,109514,677.8452,2019
511381,748825,399.5689,2019
810111,532520,23889.268,2019
810112,509903,3239.3626,2019
810113,195903,1543.2152,2019
810114,546265,7479.1084,2019
810115,310020,4152.6321,2019
431229,259213,116.4502,2019
810116,145061,1060.3716,2019
431228,353089,168.2848,2019
810117,464757,8251.7042,2019
370702,428136,1496.8963,2019
810118,882779,6003.677,2019
141081,245151,1118.0783,2019
141082,287855,376.313,2019
431221,177421,117.0727,2019
330281,1059635,718.2976,2019
210911,224928,2279.1625,2019
330282,1509461,1229.6561,2019
431223,471360,236.9427,2019
431222,607807,104.2765,2019
431225,324946,144.1798,2019
431224,773591,225.5321,2019
431227,253692,167.6819,2019
431226,355523,227.4267,2019
331124,193422,138.072,2019
610603,178584,60.4561,2019
331125,119844,120.9627,2019
230506,136223,271.2457,2019
331126,147138,78.2984,2019
230505,75184,379.427,2019
331127,113168,58.5149,2019
610602,495092,139.9026,2019
632857,14309,0.6849,2019
230503,63720,86.181,2019
331121,345841,139.5309,2019
469007,421356,185.3654,2019
230502,259224,2183.4387,2019
530902,336715,131.7567,2019
331122,375196,251.5689,2019
469006,553732,295.8982,2019
331123,198288,78.1838,2019
469005,553885,232.3364,2019
220702,604629,380.5591,2019
810101,205256,18975.3524,2019
810102,262215,13087.2425,2019
810103,660718,66875.3926,2019
810104,313324,26687.3732,2019
810105,281569,7083.7298,2019
321323,857291,621.7253,2019
810106,536499,50703.9606,2019
321324,947009,350.355,2019
810107,327103,38286.1324,2019
411627,1116827,637.9338,2019
810108,204294,24788.399,2019
321322,1577197,684.5038,2019
810109,361471,60940.2814,2019
411628,893059,720.3094,2019
411623,943345,742.7859,2019
411622,841636,695.422,2019
411625,1054952,708.599,2019
469002,501628,297.4707,2019
411624,1030605,958.7997,2019
469001,111279,97.1966,2019
210905,59810,633.3851,2019
210904,166350,1753.7543,2019
411621,672951,578.4341,2019
210903,85632,698.9175,2019
210902,278817,4023.6359,2019
610632,134503,59.0011,2019
610630,122572,41.5601,2019
610631,55771,20.2811,2019
330624,395755,326.5715,2019
211382,595710,180.7079,2019
211381,508641,115.1427,2019
540326,41748,3.385,2019
540327,45202,3.8173,2019
540328,84667,7.3098,2019
540329,49671,6.1602,2019
540322,42634,6.7446,2019
540323,51062,8.0621,2019
540324,74203,6.002,2019
320826,907863,541.0888,2019
540325,59224,7.172,2019
540321,80162,6.097,2019
120119,825797,518.3193,2019
610625,144878,38.23,2019
654201,161794,41.8327,2019
610626,147887,39.0351,2019
654202,310890,21.5868,2019
654203,511456,41.1938,2019
411281,138802,1389.3838,2019
120115,829437,549.0331,2019
610621,129075,54.7869,2019
120116,2524507,1066.3413,2019
610622,174491,87.4505,2019
120117,492891,378.3208,2019
411282,765269,254.7087,2019
120118,685389,461.4974,2019
120111,765947,1373.1267,2019
530523,290188,103.8498,2019
120112,615348,1606.9852,2019
530524,359258,95.3262,2019
120113,733736,1537.9729,2019
530521,314192,160.8014,2019
120114,999370,625.429,2019
610629,230377,128.8339,2019
610627,81549,35.88,2019
120110,681292,1437.963,2019
610628,157341,37.665,2019
421083,854878,351.1953,2019
421081,597184,422.6237,2019
421088,1216326,378.7192,2019
510921,600181,478.9469,2019
421087,796120,367.5163,2019
510923,495078,710.6599,2019
320812,870040,2063.933,2019
320813,340356,265.8988,2019
630223,369914,110.3218,2019
630224,213106,78.6629,2019
630222,371951,197.9145,2019
630225,128920,70.9805,2019
350211,602467,2368.7585,2019
350212,515788,793.7197,2019
350213,314647,851.284,2019
441900,8566489,3488.8262,2019
542527,15622,0.6824,2019
620421,467440,83.7475,2019
542526,23760,0.1753,2019
620422,561881,99.4057,2019
620423,239617,43.6654,2019
542523,17546,0.973,2019
542522,8410,0.3422,2019
542525,15649,0.3424,2019
542524,11170,0.1448,2019
542521,9560,0.7267,2019
320830,687951,276.0841,2019
320831,334982,243.3948,2019
340421,690104,632.7554,2019
340422,1048128,355.5465,2019
540330,36521,4.162,2019
141027,133611,141.9492,2019
141026,86570,44.1581,2019
141029,241952,119.9896,2019
141028,110906,62.5198,2019
141021,249609,569.3517,2019
141023,461819,446.8449,2019
141022,327485,280.0153,2019
141025,95984,80.2262,2019
141024,767700,512.3801,2019
341324,829329,447.7735,2019
341323,1027911,482.2106,2019
341322,1184963,636.1677,2019
341321,833027,694.2681,2019
230921,245253,102.6602,2019
141030,67399,69.9353,2019
141032,66850,55.0773,2019
141031,111552,79.1578,2019
141034,148721,170.8956,2019
141033,112215,74.1439,2019
140181,213172,141.0063,2019
330203,1081884,1817.2193,2019
120104,998660,23629.4635,2019
330681,1207722,521.9464,2019
120105,860570,29143.6164,2019
120106,503392,20850.6709,2019
330683,728006,407.6522,2019
120101,306648,30776.983,2019
120102,817378,20144.114,2019
120103,929100,19676.891,2019
330205,367884,1756.6892,2019
330206,626183,1035.0914,2019
141002,991418,760.1349,2019
320402,577128,3724.0293,2019
341302,1736955,595.1165,2019
540302,122072,11.2802,2019
320404,661710,5043.416,2019
230904,161283,103.1798,2019
230903,134543,1758.6269,2019
230902,417345,193.017,2019
654224,96135,4.8108,2019
411221,370487,271.9296,2019
654225,54579,8.9872,2019
654226,64669,2.2457,2019
610203,220720,363.993,2019
610204,344969,213.8105,2019
610202,208574,1367.362,2019
530502,975492,201.1076,2019
421024,354461,338.8279,2019
421022,908733,402.9537,2019
510903,674604,1103.7334,2019
510904,668863,531.137,2019
610681,226747,94.5957,2019
654221,195370,21.4059,2019
411224,367372,100.276,2019
441402,409109,717.2109,2019
340706,281006,354.3058,2019
441882,384989,145.9112,2019
360313,373243,435.8294,2019
441881,985327,174.7912,2019
330902,470346,880.46,2019
330903,328987,870.2704,2019
530114,324841,639.8156,2019
530115,296352,221.8919,2019
530112,799293,907.881,2019
530113,287961,153.7827,2019
141102,326186,245.9543,2019
441403,562601,227.993,2019
530111,863394,1368.248,2019
210211,1280560,2474.8531,2019
370124,347392,485.0492,2019
210214,705131,270.1689,2019
210213,1230505,666.924,2019
370126,571103,492.3363,2019
210212,333428,669.9186,2019
340711,243610,421.2674,2019
520322,545042,169.7298,2019
520323,393734,154.6828,2019
520324,405323,156.592,2019
520325,257727,119.6834,2019
360322,478781,655.7459,2019
530129,474144,132.3787,2019
520326,335636,121.3266,2019
360323,269940,279.0415,2019
520327,327596,173.6997,2019
621022,314450,33.9556,2019
350521,951833,1318.4566,2019
530127,298568,359.3559,2019
520328,396243,212.3046,2019
621021,269252,100.0294,2019
360321,246330,231.9747,2019
530128,414525,97.4743,2019
520329,243430,150.2008,2019
621024,154018,52.5082,2019
321183,645370,468.4803,2019
530125,435349,227.5264,2019
621023,125111,33.0319,2019
350524,1019372,340.5849,2019
530126,257863,153.667,2019
321181,1003730,959.3151,2019
350525,465395,319.7654,2019
532302,444068,125.1442,2019
321182,349022,1049.0565,2019
350526,287267,130.0916,2019
532301,621888,140.3246,2019
530124,151417,151.6565,2019
350527,129468,887.3799,2019
451223,171816,99.3887,2019
370116,1037457,597.3403,2019
510521,885743,581.6833,2019
451222,161637,50.442,2019
370117,318645,631.054,2019
230281,652655,97.915,2019
510522,734170,302.9875,2019
451225,319918,120.83,2019
210682,567986,102.9352,2019
451224,222722,91.7637,2019
210681,654268,307.9586,2019
621026,423848,159.4855,2019
370112,1183554,909.2237,2019
510525,741008,232.73,2019
210204,601113,14796.9336,2019
621025,185406,144.1333,2019
370113,600208,497.7082,2019
210203,400559,15573.7324,2019
451221,289926,73.5334,2019
370114,1105985,645.4085,2019
210202,434179,9267.2021,2019
621027,422728,120.8702,2019
370115,557353,505.6632,2019
510524,609379,206.0187,2019
340722,714220,484.8161,2019
451227,230623,116.6811,2019
451226,282122,61.9465,2019
451229,375186,135.0471,2019
451228,538300,132.1601,2019
420923,548415,907.1254,2019
420922,633646,321.2471,2019
420921,654858,549.734,2019
450381,369005,209.7872,2019
330921,199490,707.9306,2019
330922,52535,1031.5767,2019
152223,407079,36.6441,2019
370105,733323,2840.3981,2019
130435,443972,658.0443,2019
152222,265104,20.7764,2019
152221,308872,18.4304,2019
130433,319545,699.3726,2019
130434,845162,965.0945,2019
370102,761526,7650.3675,2019
370103,759089,2665.4946,2019
370104,486333,3204.6074,2019
130431,285979,851.8605,2019
130432,279373,883.134,2019
152224,283198,59.1068,2019
130430,243495,540.1477,2019
520330,545827,177.1604,2019
360302,556025,2674.4742,2019
350981,582017,326.8002,2019
350982,508813,342.6703,2019
532329,283386,95.9759,2019
532328,226806,112.3583,2019
360783,313471,187.8679,2019
532327,113155,52.4872,2019
621002,398030,398.2088,2019
532326,282804,70.1913,2019
350502,398170,7838.0992,2019
360781,647756,266.3055,2019
532325,206957,121.6759,2019
350503,594590,5055.4176,2019
231181,453812,63.087,2019
532324,243214,107.3586,2019
350504,189200,506.8584,2019
231182,336647,38.4768,2019
532323,210485,144.8342,2019
350505,312928,1063.6265,2019
231183,520187,34.1688,2019
532322,158829,40.8412,2019
440523,58913,546.32,2019
371426,458159,438.0482,2019
430723,869845,419.7806,2019
371425,628429,445.2146,2019
430722,825232,393.8507,2019
371428,375739,514.0282,2019
430725,883857,198.9907,2019
371427,523800,596.8535,2019
430724,424018,351.7172,2019
371422,451532,557.8137,2019
430726,616738,154.5991,2019
371424,535418,526.5248,2019
371423,311794,624.5129,2019
340705,392887,2751.6542,2019
430721,554840,509.3113,2019
420902,924461,899.9404,2019
440511,831199,7180.8536,2019
140212,132828,119.543,2019
140213,884677,3631.3919,2019
140214,780767,1058.8444,2019
140215,195223,132.1555,2019
130408,854538,1119.0025,2019
440515,826210,2282.282,2019
440514,1352778,2243.6836,2019
440513,1679627,2565.3842,2019
440512,276380,1708.0905,2019
152201,345568,148.6617,2019
211102,240035,2115.3192,2019
511802,369679,345.6926,2019
211104,445568,297.1057,2019
211103,485066,1933.7285,2019
341602,1493465,657.1727,2019
511803,267954,435.4473,2019
152202,71217,9.6066,2019
140223,191007,158.9439,2019
440983,949290,308.2077,2019
140224,245567,89.8866,2019
440982,1254703,532.1814,2019
140225,357581,181.4868,2019
440981,1347398,412.1994,2019
140226,180933,139.2638,2019
440507,571186,4520.0828,2019
140221,262720,163.7959,2019
140222,235024,138.357,2019
130424,392492,819.9257,2019
130425,795140,745.6763,2019
430703,828669,354.4671,2019
430702,705091,1707.3111,2019
130423,627570,828.4242,2019
231123,107521,6.3113,2019
371003,641671,412.7327,2019
231124,105806,24.4967,2019
130426,429764,288.8812,2019
130427,381084,563.0344,2019
371002,921468,940.9165,2019
371482,507282,512.6023,2019
371481,690853,592.3268,2019
441826,135261,108.7425,2019
441825,95061,78.0822,2019
441823,371005,111.531,2019
441821,317328,245.0873,2019
511823,332495,149.8545,2019
511824,133347,49.8553,2019
511822,153963,86.8218,2019
511827,58585,18.8214,2019
511825,139751,58.4491,2019
511826,112672,94.3759,2019
520302,785332,558.968,2019
520303,593618,393.065,2019
520304,752885,301.6595,2019
530103,872919,1008.6159,2019
140681,337631,273.6396,2019
530102,879081,2333.4976,2019
530581,670688,117.9368,2019
130402,786982,1832.244,2019
130403,757106,1910.0552,2019
510981,945993,629.769,2019
510503,467437,404.9208,2019
130406,546132,1477.8005,2019
510504,363489,1094.3104,2019
130407,367496,730.399,2019
210224,39052,436.3255,2019
130404,352014,1385.0413,2019
510502,602712,922.9739,2019
130881,462941,141.0677,2019
370523,524531,459.2302,2019
510113,384545,1010.1926,2019
510112,762771,1372.165,2019
510115,465236,1694.1688,2019
510114,796377,1609.0433,2019
321112,312976,511.5797,2019
510117,949541,2172.5907,2019
510116,1324939,1237.2386,2019
321111,297122,1935.9685,2019
370522,292516,247.6802,2019
510118,321066,976.0844,2019
441481,1011547,488.3804,2019
431202,648050,960.791,2019
360704,564894,188.9312,2019
360724,269037,174.6071,2019
360725,195726,88.7174,2019
220881,458749,89.7693,2019
360722,692453,240.7654,2019
230208,163488,78.8289,2019
360723,303236,221.1547,2019
230207,75672,251.354,2019
230206,272749,743.1829,2019
220882,447126,91.6798,2019
230205,83822,115.1133,2019
230204,402422,535.3042,2019
230203,354553,3198.5038,2019
220403,142606,791.8814,2019
230202,268072,2172.6087,2019
220402,374736,1475.2964,2019
370505,257105,136.9271,2019
350921,445178,297.1783,2019
350922,337766,142.0287,2019
350923,142373,95.9077,2019
350924,183803,127.4169,2019
510121,750254,649.7856,2019
321102,642329,1995.6753,2019
510129,524856,410.1232,2019
210604,195348,292.466,2019
650402,284997,20.8777,2019
210603,501565,1915.6224,2019
411603,1057490,791.6671,2019
210602,233748,2467.2833,2019
411602,659400,1962.2728,2019
420528,405548,118.7103,2019
420527,379986,167.2301,2019
420526,177991,76.9507,2019
420525,191852,109.8036,2019
420529,190485,80.6563,2019
460106,606454,2022.224,2019
130828,439128,48.7152,2019
460105,342087,694.2358,2019
320281,1652386,1670.2362,2019
130826,371517,42.5579,2019
320282,1299859,660.4129,2019
130827,259261,134.4151,2019
510131,261947,451.0655,2019
460108,642858,1253.1754,2019
341181,622417,355.829,2019
460107,515180,552.7523,2019
341182,552060,235.0962,2019
370502,784187,711.9643,2019
370503,257111,132.013,2019
410725,673637,514.6125,2019
410724,423630,899.13,2019
370982,1375234,712.2462,2019
410727,770797,627.0375,2019
370983,987199,772.1169,2019
410726,448988,505.9397,2019
410721,370563,962.0364,2019
450303,162382,3205.8316,2019
450302,185657,4203.7798,2019
450305,298723,4297.5424,2019
450304,288109,3196.6521,2019
360702,745079,1258.7445,2019
360703,749519,430.0576,2019
629800,5501,49.4285,2019
150428,233106,75.8778,2019
150429,573592,132.7163,2019
350902,437678,309.396,2019
150430,575272,69.7135,2019
450312,460377,204.8297,2019
450311,83162,274.867,2019
231102,220114,15.3477,2019
430321,1039304,485.7563,2019
420506,530466,155.0516,2019
440115,274558,378.5628,2019
420505,62545,523.9362,2019
440114,978598,1011.5022,2019
420504,109155,203.9573,2019
440113,1846759,3595.9408,2019
420503,180357,2142.741,2019
440112,854938,1772.1675,2019
440111,2262332,3381.121,2019
420982,595778,439.8397,2019
420981,616417,561.7986,2019
130804,66398,455.6946,2019
420502,566564,9244.695,2019
440118,1089325,674.9672,2019
420984,1048476,633.9839,2019
440117,603736,304.4655,2019
450321,284616,198.6428,2019
511402,847133,636.2483,2019
450323,367046,159.3024,2019
410703,196904,3065.5164,2019
410702,453643,2935.081,2019
511403,302429,649.9018,2019
410704,153626,1318.5795,2019
150426,450448,37.9144,2019
450329,152774,78.9422,2019
450328,160250,65.7018,2019
150424,206357,54.5791,2019
150425,224176,11.8611,2019
150422,340805,52.6352,2019
450325,340842,146.0707,2019
150423,184971,18.5326,2019
450324,662398,167.6567,2019
450327,243139,132.6616,2019
150421,284839,21.5241,2019
450326,241786,86.484,2019
440104,1323149,39439.7083,2019
440103,917866,14704.4264,2019
140621,250438,152.153,2019
140622,343318,205.3941,2019
140623,117105,58.5523,2019
440106,1503296,11177.7493,2019
440105,1603360,17381.299,2019
450332,260957,123.0046,2019
371403,592356,488.5091,2019
430304,278116,1366.204,2019
130821,336905,92.6065,2019
130824,300270,99.8415,2019
130825,388083,71.0629,2019
450330,387066,203.8612,2019
371402,701711,1328.7316,2019
130822,323165,102.7814,2019
430781,248670,446.1456,2019
410711,347325,3534.2292,2019
430302,600083,1336.4782,2019
441424,1096110,338.6423,2019
360735,290278,184.5149,2019
441423,501537,185.1954,2019
441422,390354,159.6093,2019
360733,461131,170.5893,2019
360734,299578,127.4034,2019
360731,891259,308.3716,2019
360732,753029,234.097,2019
360730,823159,203.4403,2019
230231,541822,150.5561,2019
441427,214087,223.3253,2019
230230,276934,132.9041,2019
441426,238465,173.2469,2019
350925,114013,109.6299,2019
511423,314622,165.543,2019
350926,92397,171.8708,2019
511424,144436,323.1607,2019
511421,1293832,496.2536,2019
511425,172014,444.2554,2019
150404,599769,106.3746,2019
150402,447805,918.3899,2019
150403,414542,445.4241,2019
360728,179489,134.2596,2019
360729,188568,122.4739,2019
360726,355488,151.126,2019
230229,419174,131.5492,2019
220421,367757,145.6826,2019
230227,290096,72.4673,2019
140602,525428,296.1936,2019
140603,213447,91.5362,2019
220422,337988,153.9254,2019
230225,385778,80.3721,2019
230224,313855,79.841,2019
230223,499568,135.8507,2019
230221,593996,100.8493,2019
451203,583053,151.0052,2019
510104,771130,12702.6188,2019
451202,345348,147.2583,2019
530181,354899,271.9948,2019
510106,1236605,11509.6413,2019
130802,508645,776.1543,2019
510105,827737,12290.7315,2019
130803,156863,345.2096,2019
510108,1071885,9788.9189,2019
510107,1410225,11632.9238,2019
210624,426046,67.7361,2019
650422,122635,7.4135,2019
650421,240932,6.0924,2019
520381,250050,135.8681,2019
520382,564151,315.7262,2019
330102,1212833,10116.4308,2019
330109,1471309,1432.5612,2019
445322,420527,215.1316,2019
330105,1084667,11036.9961,2019
513224,75984,9.1097,2019
330106,863514,2798.2351,2019
513223,109364,28.0669,2019
513222,48448,11.2086,2019
330108,309419,4276.9488,2019
513221,104023,25.4773,2019
320302,417644,3987.0717,2019
513228,63018,15.2133,2019
320303,286655,2413.9645,2019
513227,80693,14.5035,2019
513226,67229,12.5416,2019
513225,87876,16.6705,2019
