county_code,pop_total,pop_density,year
513228,64710,15.6218,2024
320303,302774,2549.7047,2024
513227,82423,14.8145,2024
513226,70111,13.0792,2024
513225,87490,16.5973,2024
445321,457581,300.7335,2024
410225,721842,657.3862,2024
150502,956691,272.523,2024
410222,599033,778.775,2024
410221,1025173,814.0948,2024
410223,941347,725.532,2024
150981,257856,95.6741,2024
320305,634837,841.5379,2024
230606,242860,104.0017,2024
230605,201314,316.4378,2024
230604,501296,421.7034,2024
230603,462815,1157.9145,2024
230602,333837,677.3407,2024
140702,672666,509.2017,2024
140703,318359,303.7552,2024
513231,76937,7.6076,2024
513230,41543,6.2525,2024
220802,572503,226.7491,2024
513233,46549,5.6082,2024
513232,79175,7.6637,2024
130902,230114,2867.3174,2024
330122,431740,236.3051,2024
445303,256470,217.5546,2024
211081,532074,454.3034,2024
445302,370234,469.7768,2024
330127,357691,81.059,2024
320324,1105715,625.9005,2024
341221,1660129,892.0966,2024
320322,1219738,922.6489,2024
320321,1023663,704.5798,2024
341225,1174523,650.85,2024
341222,1440384,772.7014,2024
410204,113314,1857.6941,2024
450703,613182,273.9892,2024
410203,215945,3031.3369,2024
450702,644691,272.0567,2024
341226,1262325,634.6531,2024
410205,152948,2483.3897,2024
410202,468226,1266.4184,2024
330112,600764,191.4559,2024
330113,539343,1892.2556,2024
330114,616694,1252.3381,2024
430281,1011769,469.6063,2024
330110,722694,767.6467,2024
330111,772567,424.0658,2024
320311,657703,6492.3426,2024
320312,1225345,631.7993,2024
350181,1271452,770.0781,2024
410212,742946,594.3285,2024
341282,612019,912.7636,2024
511002,532703,1380.0165,2024
620523,593905,375.4197,2024
620524,461146,231.5197,2024
431129,440615,134.1862,2024
620525,304317,242.9622,2024
370602,844425,5221.133,2024
620521,280419,141.2066,2024
620522,545722,340.3115,2024
431122,577243,261.2925,2024
431124,645262,262.641,2024
431123,172594,99.7519,2024
450721,1220897,343.5171,2024
431126,749625,300.2588,2024
431125,245867,149.1082,2024
431128,345050,345.1919,2024
450722,769110,304.4867,2024
431127,350716,195.1175,2024
610702,566837,1036.0987,2024
150929,187846,7.8157,2024
360802,359382,847.4688,2024
610703,496620,175.4167,2024
150928,158746,41.9287,2024
150927,158458,37.8478,2024
150926,142825,58.1512,2024
150925,196964,57.2672,2024
150924,233254,66.4103,2024
150923,251417,58.7807,2024
421321,833948,150.6603,2024
511011,800677,675.3732,2024
640122,231458,191.5518,2024
640121,233800,249.3855,2024
411528,844303,445.9311,2024
411527,596716,495.6246,2024
419001,717989,379.6702,2024
411524,533466,253.0783,2024
411523,296057,189.135,2024
411526,671829,411.3202,2024
411525,1075945,368.6159,2024
411522,619589,338.1992,2024
411521,531127,256.4015,2024
610730,31622,24.9361,2024
513201,62023,9.3623,2024
511024,640593,496.7778,2024
620502,679535,286.8693,2024
620503,596865,170.4378,2024
511025,1249325,719.2484,2024
620982,197615,7.3944,2024
620981,170410,12.7994,2024
150922,130897,51.6587,2024
150921,145895,47.0694,2024
431102,566732,285.0842,2024
431103,522973,430.4068,2024
331003,663166,670.4914,2024
610724,364493,112.8041,2024
331004,658854,2098.9875,2024
610725,410703,172.5299,2024
610722,504521,227.304,2024
610723,401884,125.6812,2024
230624,249714,41.2253,2024
230623,260009,74.3119,2024
150902,410328,1042.3152,2024
230622,414905,99.4269,2024
331002,697823,2137.8884,2024
230621,414294,169.4879,2024
220821,286617,61.035,2024
510182,787492,553.7591,2024
510181,700541,578.6129,2024
510184,680355,623.6321,2024
220822,374779,44.096,2024
510183,654163,475.9505,2024
610728,261770,76.6463,2024
510185,1129841,511.0137,2024
610729,45840,23.4836,2024
421303,658683,462.7819,2024
610726,329262,100.8652,2024
610727,214029,76.3768,2024
321204,739611,863.5604,2024
321202,660907,1740.4597,2024
321203,311971,953.6941,2024
640104,721338,1118.2758,2024
640106,295552,1096.2312,2024
640105,353488,400.5548,2024
411502,593718,329.723,2024
411503,714162,379.7793,2024
350111,883691,1601.4222,2024
350112,715149,1056.8187,2024
441803,741024,315.4553,2024
441802,863668,665.7879,2024
211021,612674,247.0964,2024
330502,796028,921.8235,2024
330503,584201,826.3432,2024
340311,237358,588.3256,2024
141182,429619,368.3702,2024
141181,499377,532.061,2024
320706,870048,1239.9744,2024
320707,1014817,724.7304,2024
320703,237394,301.1768,2024
653001,251193,16.2051,2024
654323,46405,1.4323,2024
654322,88068,2.7314,2024
654325,67942,4.305,2024
654324,87426,10.7355,2024
350121,707094,332.1118,2024
350122,557383,490.6423,2024
654326,35754,5.0111,2024
350123,208549,195.573,2024
350124,252508,169.1345,2024
350125,264792,118.8862,2024
532823,303374,44.4448,2024
532822,351648,65.6832,2024
350128,344755,1128.7338,2024
211011,148800,542.9125,2024
340322,582466,408.2378,2024
340323,570127,419.2884,2024
340321,983879,447.8089,2024
654321,72884,7.0262,2024
632523,104220,29.6846,2024
632522,67542,14.6118,2024
330521,524156,557.7438,2024
632521,132059,7.9456,2024
330522,677349,473.236,2024
632525,84131,12.6027,2024
632524,80895,6.6406,2024
330523,497312,265.4153,2024
211481,571254,279.9058,2024
445381,1012459,433.378,2024
211003,233432,778.2489,2024
211002,206869,8306.1079,2024
341621,1294020,614.4609,2024
211005,95862,289.9027,2024
211004,153340,1022.6625,2024
511902,730284,519.8796,2024
341623,1204745,601.3447,2024
511903,464156,401.3359,2024
341622,1137088,530.1191,2024
320724,668266,652.9642,2024
320722,1015156,495.24,2024
320723,878025,578.3186,2024
654301,174099,16.1096,2024
350581,655523,4111.6093,2024
350582,2110475,3162.6582,2024
350583,1501715,747.3314,2024
350102,707978,19722.4641,2024
350103,449593,25981.3375,2024
350104,813144,5600.3741,2024
350105,235061,974.6359,2024
340304,363687,1111.9038,2024
340302,275024,1859.0058,2024
340303,340540,3819.3876,2024
620121,483947,82.7457,2024
511083,666350,856.8146,2024
620122,84602,41.8957,2024
620123,467714,141.7934,2024
341202,800063,1287.2362,2024
341203,560363,819.3198,2024
341204,594794,911.2307,2024
540402,57833,6.7575,2024
411122,753977,939.695,2024
371082,709430,476.8176,2024
610304,646532,262.7324,2024
411121,576788,744.646,2024
610305,517010,419.2351,2024
610302,514854,610.0765,2024
610303,380940,1230.4643,2024
530602,804216,404.8376,2024
440904,1715106,782.7924,2024
440902,846925,1742.5365,2024
231081,140605,339.7829,2024
231083,423560,48.5593,2024
231084,474695,65.5649,2024
231085,312508,52.0534,2024
231086,211978,29.8508,2024
371083,601384,366.8477,2024
141126,115009,67.9759,2024
653024,55351,2.8874,2024
141125,342858,269.9011,2024
141128,152854,106.9808,2024
141127,185485,122.456,2024
431181,911790,358.8095,2024
141129,150141,104.3408,2024
141122,243583,133.4983,2024
141121,471937,440.626,2024
141124,615719,205.3364,2024
141123,293027,93.5457,2024
620105,327019,740.721,2024
540425,56777,1.8125,2024
620102,1358939,4424.786,2024
540426,16881,4.1144,2024
620103,599633,1523.4491,2024
620104,383403,1066.5958,2024
540421,31940,2.4657,2024
610331,53923,19.8359,2024
540422,24462,2.5737,2024
540423,296485,9.4018,2024
540424,35565,2.1228,2024
610330,111926,35.7949,2024
653022,210423,8.891,2024
653023,41249,3.6109,2024
610328,134361,134.7334,2024
610329,94908,55.6456,2024
530628,557093,198.9534,2024
610326,316857,369.5148,2024
530629,411003,292.0975,2024
610327,261145,114.4433,2024
530626,157032,207.3895,2024
610324,434791,615.8289,2024
530627,1410163,380.9641,2024
530624,317899,167.481,2024
530625,428768,153.0355,2024
610323,470157,552.9126,2024
530622,577050,178.378,2024
532801,550643,80.3762,2024
210181,697082,211.467,2024
530623,391193,194.567,2024
620111,137313,257.8049,2024
141130,128265,101.7955,2024
530621,413863,279.6304,2024
640181,256098,84.8679,2024
421381,807030,305.6383,2024
130481,881854,487.6718,2024
411102,376439,1635.4693,2024
411104,440734,1018.4379,2024
411103,562897,1249.0759,2024
420822,607435,281.5242,2024
370481,1693678,1137.8322,2024
220122,1023982,195.5723,2024
522622,279915,167.6925,2024
360203,345572,3084.4142,2024
522624,162602,159.1623,2024
350881,256566,86.8572,2024
522623,139180,90.9855,2024
522626,176593,118.6155,2024
360202,162599,519.3133,2024
522625,214983,113.8389,2024
522628,167484,104.0093,2024
522627,280656,129.0359,2024
360681,592942,238.5692,2024
522629,211093,96.5874,2024
350404,398103,344.8352,2024
350405,242349,134.6846,2024
231281,509662,140.9969,2024
231282,958122,221.2846,2024
231283,817081,176.0561,2024
451102,649182,179.1132,2024
371327,937421,540.6395,2024
210321,351923,252.6593,2024
430624,713126,460.9909,2024
130105,664812,7333.1288,2024
371326,952725,522.0788,2024
430623,744863,468.6196,2024
371329,651757,652.9747,2024
430626,1008411,245.2594,2024
451103,510283,280.9323,2024
371328,520451,324.4615,2024
130104,757819,11478.2156,2024
371323,1061619,440.337,2024
130109,830230,1022.7801,2024
371322,989541,838.4558,2024
371325,978721,589.7614,2024
210323,506980,112.7056,2024
130107,98910,1401.8821,2024
371324,1233206,719.714,2024
130108,763242,7166.9908,2024
130581,499477,579.387,2024
340602,339515,1461.9091,2024
130582,441425,532.267,2024
371321,872721,506.7481,2024
130102,712512,5042.8015,2024
340603,495960,3580.8943,2024
340604,329560,859.4526,2024
430621,775414,275.3192,2024
522631,409280,92.955,2024
420802,371230,225.0809,2024
522630,102367,94.7187,2024
522633,307597,94.18,2024
522632,305615,92.587,2024
220113,795253,235.6072,2024
522635,142797,148.72,2024
220112,400183,238.3314,2024
522634,124250,103.3502,2024
420804,301796,501.7245,2024
522636,131297,139.509,2024
330802,482021,794.0003,2024
330803,364211,208.4669,2024
371312,675153,809.8029,2024
511504,852802,331.8555,2024
371311,549978,965.2968,2024
511502,904771,606.4425,2024
511503,364270,515.9402,2024
210311,316754,932.1493,2024
430611,260419,430.1881,2024
220582,247173,73.9473,2024
654025,293147,39.7603,2024
220581,655146,300.0054,2024
654026,157451,15.1127,2024
440883,977614,1143.4174,2024
654027,151520,18.7778,2024
440882,1494433,415.6419,2024
654028,167397,16.2019,2024
220102,929785,1746.4861,2024
440881,1523249,545.3171,2024
220104,918258,2800.9043,2024
220103,702196,759.5407,2024
621121,366814,126.0156,2024
220106,843319,2968.7237,2024
220105,521111,1030.5862,2024
621123,344623,167.5885,2024
321084,793778,411.376,2024
621122,483650,200.8128,2024
440404,264843,506.0034,2024
440403,440991,717.4509,2024
321081,632341,701.3298,2024
440402,929840,1813.5034,2024
230382,431242,55.8292,2024
230381,336629,36.2139,2024
430602,851904,2097.2856,2024
451123,271306,179.5288,2024
210782,546413,322.5871,2024
210781,534097,209.0354,2024
430603,192993,503.9606,2024
621125,207395,95.7385,2024
210303,267821,2049.3044,2024
621124,538059,188.4918,2024
210302,530929,3897.3977,2024
451122,276319,184.505,2024
621126,477956,133.6197,2024
451121,368083,114.1652,2024
371302,1228780,1377.2806,2024
210304,528002,2851.8828,2024
610481,576816,1138.4473,2024
654021,400970,89.6693,2024
610482,343795,289.6092,2024
654022,200405,48.7617,2024
654023,184483,63.543,2024
654024,176969,43.0033,2024
441721,474389,333.1066,2024
350430,127032,73.5151,2024
330824,260568,116.3526,2024
330825,389608,340.7782,2024
130529,402926,633.8896,2024
330822,260863,238.903,2024
211223,308674,115.4988,2024
130534,410090,814.4023,2024
130535,362984,662.3315,2024
211221,377076,168.2206,2024
130532,317112,787.858,2024
130533,594162,586.7726,2024
511922,639695,189.4884,2024
511923,909209,407.8208,2024
511921,725789,177.0766,2024
211224,898158,209.0457,2024
130530,180570,492.3521,2024
130531,293491,588.1252,2024
411082,727732,1144.7138,2024
520402,821175,474.7317,2024
520403,316019,320.6629,2024
629900,3415,4.5399,2024
411081,1211714,824.3213,2024
530681,94350,216.1173,2024
510603,782661,1210.2899,2024
510604,230065,511.2113,2024
140311,336112,536.0784,2024
441704,471594,278.5232,2024
441702,701574,953.2775,2024
150121,338055,122.1357,2024
150122,214411,152.2358,2024
211204,106089,221.4714,2024
211202,360861,2093.2688,2024
150125,115554,24.6659,2024
150123,182157,53.0448,2024
150124,101361,36.1888,2024
140322,329976,131.0859,2024
520422,390095,360.8968,2024
520423,298990,174.6803,2024
522601,545308,346.6151,2024
520424,322585,220.4468,2024
520425,283765,126.0937,2024
350421,108802,62.902,2024
350423,143992,79.5475,2024
360222,316534,111.2023,2024
350424,290249,121.0409,2024
350425,331363,148.3851,2024
350426,374649,109.5207,2024
350428,157943,70.5974,2024
350429,116577,76.2076,2024
140321,411731,293.8143,2024
130523,280366,356.7459,2024
130524,203388,777.3181,2024
130522,220089,280.6698,2024
130528,808724,729.5844,2024
130525,532040,714.269,2024
510623,1263044,573.6732,2024
340621,1040768,522.7827,2024
371726,780857,747.8789,2024
371728,766202,583.1898,2024
370402,600652,1603.3735,2024
370403,541201,1068.1832,2024
150581,106756,182.7464,2024
370404,344271,543.5747,2024
370405,300914,566.133,2024
370883,1181089,732.7995,2024
410622,291823,507.0907,2024
410621,712674,747.2589,2024
150105,785251,770.4387,2024
370881,678885,833.4175,2024
150103,289313,1482.58,2024
150104,283430,1489.4691,2024
150102,737638,1119.5589,2024
360603,372477,401.1769,2024
140302,199165,12937.9551,2024
360602,228624,1667.1247,2024
140303,175526,15757.6796,2024
220521,262312,70.8318,2024
652701,188475,28.4733,2024
220524,387294,115.7202,2024
652702,12994,10.384,2024
220523,381396,167.565,2024
230321,287543,88.9184,2024
140781,429910,583.1491,2024
350802,702672,262.8068,2024
350803,385770,171.453,2024
371723,639901,645.6983,2024
371722,1121800,692.8457,2024
130502,611415,1719.0616,2024
371725,1103195,675.2371,2024
130983,583063,259.9491,2024
371724,940723,723.2621,2024
130984,860152,649.3667,2024
130505,353700,817.5621,2024
130506,342801,840.4269,2024
371721,1439249,734.3891,2024
231202,930852,337.7483,2024
130503,682679,360.5369,2024
650522,26086,1.3352,2024
650521,79883,2.1647,2024
430224,614952,244.9158,2024
130981,617737,612.8846,2024
430223,731226,274.5936,2024
130982,878697,843.3932,2024
210727,420787,169.8631,2024
210726,656525,262.7794,2024
430225,214154,106.4394,2024
420882,674367,191.6317,2024
420881,1094635,247.7094,2024
511102,666685,795.0701,2024
410603,245635,1779.5563,2024
321012,1067520,804.9792,2024
410602,137778,1072.4939,2024
430211,377169,1150.318,2024
210711,431540,610.4409,2024
430212,224905,213.4503,2024
230307,31850,76.3163,2024
230306,135945,772.2846,2024
230305,80876,198.0424,2024
230304,110237,220.4314,2024
230303,169483,309.2714,2024
230302,391039,2655.4327,2024
220502,365669,898.7935,2024
220503,173580,468.2795,2024
230781,318130,84.3216,2024
511111,215150,355.6231,2024
511112,330603,711.5287,2024
371703,607821,718.735,2024
511113,52496,87.1357,2024
371702,1439892,1003.0862,2024
231221,486875,210.1936,2024
321002,383308,1144.8437,2024
231222,453724,182.5742,2024
321003,1061663,1659.1057,2024
231223,502441,187.4705,2024
231224,408867,74.82,2024
231225,341496,148.8533,2024
650502,471966,6.0217,2024
410611,285112,832.3118,2024
231226,351118,81.396,2024
210703,423188,10516.8333,2024
430682,516686,300.8872,2024
210702,301585,4514.9934,2024
430681,751620,449.9729,2024
430202,375396,2496.1109,2024
430204,249747,1494.6534,2024
430203,305262,1399.943,2024
441324,327757,144.5374,2024
441323,936332,268.265,2024
441322,1108114,388.038,2024
130927,391738,492.0717,2024
130928,302002,509.6239,2024
130925,468711,579.003,2024
130926,356882,690.5814,2024
533301,195177,63.2017,2024
130929,616182,526.6579,2024
130930,212257,550.7594,2024
511523,450922,477.0278,2024
450202,151420,2010.894,2024
511526,404710,354.6505,2024
511527,352372,278.2324,2024
511524,342361,365.3229,2024
450681,152472,303.4426,2024
511525,435375,327.822,2024
140727,283200,331.5584,2024
140728,532205,424.6733,2024
511528,401063,290.3013,2024
140729,277424,229.7825,2024
511529,271283,180.9236,2024
450204,586568,1085.5357,2024
450203,502525,581.747,2024
450206,502262,283.7251,2024
450205,466355,1541.7241,2024
510682,437496,533.9748,2024
510683,508110,408.2756,2024
510681,648269,1176.632,2024
321023,802117,549.2693,2024
441303,793068,663.718,2024
441302,1687695,1133.9293,2024
441781,904680,224.1217,2024
130903,325695,2733.8563,2024
533325,223646,51.1783,2024
533324,40223,9.2049,2024
533323,104773,38.1966,2024
450222,375341,177.3533,2024
450224,304720,105.3136,2024
450223,362509,122.0051,2024
150525,424719,52.2206,2024
150526,299367,18.1541,2024
150523,429221,98.4943,2024
150524,179597,38.3215,2024
150521,550054,57.462,2024
450226,314835,130.969,2024
150522,396605,34.4824,2024
450225,418171,90.496,2024
140721,142782,83.9096,2024
140722,172239,84.6946,2024
140723,152041,69.0735,2024
140724,241948,124.9781,2024
652722,150519,14.4793,2024
140725,224304,106.1714,2024
652723,70685,11.9987,2024
350821,417671,134.0734,2024
370406,486128,475.6602,2024
350823,397659,139.2902,2024
350824,296329,111.6662,2024
350825,264127,102.5131,2024
130923,380871,527.1768,2024
130924,213626,249.4607,2024
130921,722694,472.6252,2024
130922,427431,432.8581,2024
410581,836676,400.1544,2024
445202,1005286,2975.3032,2024
445203,1023494,1444.2432,2024
341122,451362,303.5323,2024
620602,1074436,218.9604,2024
370921,811060,720.5248,2024
341125,824713,275.0554,2024
410108,284722,1288.159,2024
341126,688337,355.2669,2024
420381,458110,146.1974,2024
341124,406715,259.7541,2024
410105,1661264,6782.1563,2024
150624,158396,7.7802,2024
410104,685938,3190.5482,2024
150625,119544,6.3528,2024
150622,382367,50.5997,2024
410106,145288,2337.5499,2024
150623,71730,5.8731,2024
150621,338891,41.1348,2024
410103,789765,5126.4318,2024
410102,973592,4935.4301,2024
230726,124138,41.6885,2024
230725,88886,24.1456,2024
430181,1355002,272.7302,2024
230724,105534,34.8754,2024
230723,54493,26.3668,2024
140821,609175,448.4503,2024
230722,72702,10.7152,2024
140822,465354,430.7076,2024
430182,1246856,428.3641,2024
140823,429008,366.9945,2024
140824,369139,535.9314,2024
512021,1201279,447.7697,2024
340281,1172218,579.9368,2024
370902,802492,2367.9797,2024
512022,580619,408.7762,2024
370911,1036556,591.9982,2024
640202,306015,321.8234,2024
640205,197416,184.5869,2024
230719,77011,25.861,2024
230718,78029,32.1706,2024
230717,202287,72.8052,2024
330482,709358,1265.9896,2024
330483,866135,1184.7496,2024
511181,479758,406.0986,2024
431021,742235,250.9093,2024
131082,695097,1097.5124,2024
131081,666608,835.1742,2024
361181,312600,150.3542,2024
320685,924819,793.1908,2024
540502,63512,29.0197,2024
341103,327866,282.4856,2024
320681,1027788,673.9674,2024
320682,1348384,857.6308,2024
341102,271432,1119.1376,2024
150602,622167,289.2302,2024
431023,613696,309.1482,2024
150603,50024,134.1322,2024
431022,616501,287.3576,2024
431025,363317,259.5546,2024
330481,858744,991.0629,2024
431024,311716,445.7059,2024
431027,240815,166.6356,2024
431026,349687,143.9611,2024
320205,724476,1813.0604,2024
320206,736609,2255.225,2024
431028,404494,277.1954,2024
610802,671750,98.7309,2024
140802,724186,599.0242,2024
530702,211148,167.3558,2024
421224,383270,159.6841,2024
421223,435695,221.2346,2024
421222,404917,365.113,2024
421221,338032,328.2182,2024
610803,307409,71.5937,2024
411425,1010502,652.1573,2024
411424,824495,790.5503,2024
411426,985536,660.5588,2024
411421,752424,607.9237,2024
411423,553323,694.4946,2024
411422,758451,825.5709,2024
632622,28883,4.5031,2024
632621,54389,4.0418,2024
632626,12068,0.493,2024
610830,139154,73.587,2024
632625,27647,3.3328,2024
610831,184550,91.2076,2024
632624,33429,2.3044,2024
632623,36433,5.1132,2024
460400,968783,293.2777,2024
513301,138783,11.9706,2024
511123,463274,337.2452,2024
511126,367913,496.5091,2024
511124,300314,357.2469,2024
511129,231787,164.4113,2024
441284,587652,464.4026,2024
450603,365216,153.804,2024
431003,530297,395.3994,2024
431002,344638,422.5632,2024
450602,143862,458.1547,2024
610824,379181,76.1692,2024
610822,292774,91.2444,2024
421202,544454,362.8185,2024
610829,84680,197.1171,2024
511133,188112,82.2281,2024
610827,165209,141.1088,2024
610828,214995,106.8145,2024
610825,338952,49.6295,2024
511132,148108,62.2299,2024
610826,320908,172.8426,2024
320214,633825,2914.6968,2024
320213,984808,13654.6761,2024
110118,496419,225.5142,2024
320211,683004,1088.9493,2024
110119,340177,169.167,2024
110116,396333,186.5901,2024
110117,441625,467.6705,2024
411403,898912,938.9295,2024
110114,1773150,1318.5653,2024
411402,752541,1066.7982,2024
110115,1416572,1367.0772,2024
110112,1297552,1411.4063,2024
110113,941538,928.7587,2024
110111,1002554,501.0764,2024
420322,478591,135.8247,2024
230751,98114,42.0146,2024
513323,63201,14.0217,2024
420325,413898,80.7988,2024
513322,88167,40.7367,2024
420324,330808,100.7194,2024
420323,447598,124.0064,2024
620622,409923,81.3057,2024
513327,49492,11.0547,2024
620623,184866,28.1642,2024
513326,58992,8.3997,2024
513325,52774,6.9737,2024
513324,65482,9.6738,2024
410527,738061,649.8864,2024
410526,1349664,757.8678,2024
513329,54063,5.8448,2024
620621,256999,16.2175,2024
513328,72489,10.5585,2024
410523,452424,713.5625,2024
410522,706551,661.3341,2024
450621,217419,77.2482,2024
513330,86367,7.5535,2024
370923,785148,585.4921,2024
513334,73621,5.2568,2024
512002,986493,604.2295,2024
513333,62384,7.1213,2024
513332,84727,3.7846,2024
513331,59033,5.7433,2024
513338,27896,9.6159,2024
640221,270242,131.5197,2024
513337,32887,4.6543,2024
513336,35290,7.1376,2024
513335,51157,6.6792,2024
430121,927237,527.5636,2024
410185,708908,581.2578,2024
653123,280245,81.7625,2024
410184,807716,913.925,2024
653124,231837,233.8842,2024
653125,811969,90.7388,2024
361129,383219,332.5366,2024
653126,469253,16.4162,2024
410181,852522,819.7905,2024
361128,1372023,332.9696,2024
653127,276925,25.4201,2024
361127,943700,400.8455,2024
653128,156825,50.6435,2024
410183,846183,850.2124,2024
361126,384071,243.8735,2024
653129,403997,61.8802,2024
410182,653284,693.7646,2024
361125,191758,292.6221,2024
361124,450070,206.6973,2024
361123,608012,350.4063,2024
532932,268642,113.5856,2024
532931,181544,81.254,2024
532930,248754,98.408,2024
445281,2186370,1348.6988,2024
131028,124659,713.7734,2024
620200,246198,201.1342,2024
341522,1350128,413.194,2024
131022,453098,643.2673,2024
341525,335752,164.4183,2024
341524,545755,139.0089,2024
341523,795292,376.5333,2024
131026,528331,512.8591,2024
131025,505339,564.5457,2024
131024,357540,823.0928,2024
653121,164498,60.6801,2024
131023,376695,495.1185,2024
653122,316463,150.5644,2024
350481,369406,126.1437,2024
130181,658202,690.8721,2024
440825,729624,385.4053,2024
440823,931102,458.2095,2024
361130,354348,119.5111,2024
210283,902477,230.0494,2024
360281,861284,434.3968,2024
210281,957945,257.5836,2024
340202,557137,4825.1039,2024
130183,568503,945.4548,2024
130184,522839,994.1812,2024
340209,486386,968.6512,2024
340207,538735,615.1456,2024
653101,702997,701.3712,2024
361104,739573,332.4392,2024
330881,500007,248.5874,2024
361103,792598,584.6739,2024
361102,450008,1413.8418,2024
330402,654020,1489.2509,2024
440811,510743,624.3401,2024
110109,311554,214.8302,2024
211122,287422,156.6632,2024
110107,643665,7743.0462,2024
110108,3434147,7988.3762,2024
110105,3767169,8117.0527,2024
110106,2299841,7495.5015,2024
540102,295327,570.1741,2024
341504,125799,221.8898,2024
540103,56570,21.2025,2024
341503,1027576,539.3358,2024
110101,1019941,24488.4583,2024
540104,28289,20.7745,2024
341502,722011,432.6361,2024
110102,1268334,25293.9209,2024
131003,522350,1369.5719,2024
131002,394602,690.1277,2024
610403,222553,1640.548,2024
610404,457077,1697.5809,2024
610402,532456,2062.7143,2024
520502,1211402,355.3408,2024
530303,469864,166.875,2024
451082,462857,188.8558,2024
440804,338405,653.3227,2024
530304,199274,124.7317,2024
440803,529418,5088.267,2024
440802,292459,4664.2086,2024
530302,783442,507.5399,2024
451081,529271,158.8657,2024
510705,325842,276.1275,2024
610881,487748,64.7962,2024
510703,912730,1652.7556,2024
510704,528118,518.5008,2024
411025,718418,786.87,2024
411024,588837,676.2972,2024
431081,354407,129.9262,2024
330421,594831,1200.1388,2024
632224,43578,4.5172,2024
632223,40000,8.9957,2024
330424,452832,711.928,2024
540528,24886,5.6621,2024
540529,52737,5.2728,2024
540524,18121,17.6686,2024
540525,15152,7.3302,2024
540526,14464,3.4636,2024
540527,19934,4.1283,2024
610430,204743,207.8609,2024
130130,535542,1069.5754,2024
540521,37629,17.5128,2024
610431,442514,1127.055,2024
130131,457975,173.4935,2024
540522,48517,20.3592,2024
540523,18155,6.8964,2024
632222,49566,3.5665,2024
632221,156626,24.5949,2024
320623,1049235,499.1383,2024
130132,447627,664.6591,2024
130133,603563,895.916,2024
654003,170257,187.4584,2024
610428,180419,318.6356,2024
654004,32210,17.0079,2024
330411,644316,1150.9782,2024
610425,466283,461.8787,2024
610426,197096,222.5839,2024
610423,507629,653.8687,2024
610424,562405,561.8433,2024
411481,1293264,640.5827,2024
530723,177845,82.6907,2024
532901,728695,419.7519,2024
530724,277128,45.8538,2024
610422,369648,642.1814,2024
530721,241987,39.0135,2024
530722,416754,84.5723,2024
610429,278443,153.3024,2024
421281,510933,298.8333,2024
621102,447155,122.6685,2024
411003,821954,820.8803,2024
320614,962907,852.4475,2024
411002,466981,5155.1098,2024
320612,1209683,854.3331,2024
320613,1209552,2092.207,2024
654002,517676,809.357,2024
445224,1152746,923.2548,2024
340212,272540,465.2894,2024
445222,872360,647.1981,2024
340210,314670,483.6869,2024
410122,758555,545.7493,2024
130110,453319,735.5829,2024
130111,393151,1119.7574,2024
532929,212683,48.6187,2024
532928,185852,66.6174,2024
532927,323351,148.2399,2024
532926,223630,128.8035,2024
532925,333305,217.9713,2024
532924,368471,145.4646,2024
532923,486465,200.2351,2024
532922,108516,58.301,2024
130127,193734,868.655,2024
130128,268529,902.1428,2024
130125,434812,451.6292,2024
130126,356999,337.1937,2024
340223,430871,342.5177,2024
130129,261893,310.4785,2024
540531,37007,4.6411,2024
130123,499603,1048.1565,2024
653130,354804,19.3185,2024
653131,40389,1.7042,2024
130121,331211,240.8838,2024
540530,828171,23.6434,2024
